temp,humid,light,co2,humid_ratio,occupy_status
-1.208712,0.256468,-0.541837,-0.595117,-0.101875,0
-1.208712,0.260988,-0.541837,-0.574436,-0.097771,0
-1.208712,0.256468,-0.541837,-0.587163,-0.101875,0
-1.208712,0.265508,-0.541837,-0.596708,-0.093667,0
-1.208712,0.265508,-0.541837,-0.588224,-0.093667,0
-1.181668,0.265508,-0.541837,-0.577618,-0.086019,0
-1.208712,0.265508,-0.541837,-0.585572,-0.093667,0
-1.208712,0.265508,-0.541837,-0.595117,-0.093667,0
-1.208712,0.265508,-0.541837,-0.587163,-0.093667,0
-1.208712,0.265508,-0.565800,-0.576557,-0.093667,0
-1.172653,0.270932,-0.589763,-0.569134,-0.078530,0
-1.208712,0.265508,-0.613726,-0.571255,-0.093667,0
-1.208712,0.265508,-0.613726,-0.574436,-0.093667,0
-1.208712,0.265508,-0.613726,-0.583981,-0.093667,0
-1.154624,0.265508,-0.613726,-0.571255,-0.078359,0
-1.208712,0.265508,-0.613726,-0.587163,-0.093667,0
-1.208712,0.265508,-0.613726,-0.583981,-0.093667,0
-1.208712,0.265508,-0.613726,-0.590345,-0.093667,0
-1.208712,0.265508,-0.613726,-0.586102,-0.093667,0
-1.208712,0.265508,-0.613726,-0.580800,-0.093667,0
-1.208712,0.265508,-0.613726,-0.574436,-0.093667,0
-1.208712,0.265508,-0.613726,-0.568073,-0.093667,0
-1.208712,0.265508,-0.613726,-0.569664,-0.093667,0
-1.136594,0.276357,-0.613726,-0.568073,-0.063350,0
-1.208712,0.265508,-0.613726,-0.577618,-0.093667,0
-1.208712,0.265508,-0.613726,-0.572846,-0.093667,0
-1.208712,0.265508,-0.613726,-0.574436,-0.093667,0
-1.208712,0.265508,-0.613726,-0.587163,-0.093667,0
-1.208712,0.265508,-0.613726,-0.574436,-0.093667,0
-1.208712,0.265508,-0.613726,-0.582390,-0.093667,0
-1.208712,0.265508,-0.613726,-0.580800,-0.093667,0
-1.208712,0.265508,-0.613726,-0.564891,-0.093667,0
-1.257883,0.281781,-0.613726,-0.585572,-0.092814,0
-1.257883,0.281781,-0.613726,-0.579209,-0.092814,0
-1.307055,0.281781,-0.613726,-0.568073,-0.106699,0
-1.307055,0.281781,-0.613726,-0.572846,-0.106699,0
-1.257883,0.290821,-0.613726,-0.579209,-0.084632,0
-1.307055,0.281781,-0.613726,-0.577618,-0.106699,0
-1.307055,0.293834,-0.613726,-0.582921,-0.095822,0
-1.307055,0.281781,-0.613726,-0.574436,-0.106699,0
-1.257883,0.299861,-0.613726,-0.579209,-0.076449,0
-1.257883,0.299861,-0.613726,-0.579209,-0.076449,0
-1.274274,0.299861,-0.613726,-0.592466,-0.081098,0
-1.307055,0.299861,-0.613726,-0.577618,-0.090384,0
-1.307055,0.309805,-0.613726,-0.569664,-0.081411,0
-1.307055,0.319749,-0.613726,-0.574436,-0.072438,0
-1.307055,0.309805,-0.613726,-0.577618,-0.081411,0
-1.307055,0.319749,-0.613726,-0.571255,-0.072438,0
-1.307055,0.319749,-0.613726,-0.580800,-0.072438,0
-1.307055,0.319749,-0.613726,-0.580800,-0.072438,0
-1.307055,0.319749,-0.613726,-0.577618,-0.072438,0
-1.307055,0.319749,-0.613726,-0.577618,-0.072438,0
-1.307055,0.319749,-0.613726,-0.574436,-0.072438,0
-1.307055,0.319749,-0.613726,-0.555346,-0.072438,0
-1.307055,0.319749,-0.613726,-0.566482,-0.072438,0
-1.307055,0.319749,-0.613726,-0.574436,-0.072438,0
-1.257883,0.314777,-0.613726,-0.568073,-0.062946,0
-1.307055,0.319749,-0.613726,-0.572315,-0.072438,0
-1.257883,0.319749,-0.613726,-0.569664,-0.058445,0
-1.307055,0.299861,-0.613726,-0.568073,-0.090384,0
-1.257883,0.299861,-0.613726,-0.571255,-0.076449,0
-1.208712,0.299861,-0.613726,-0.577618,-0.062474,0
-1.257883,0.309805,-0.613726,-0.577618,-0.067447,0
-1.257883,0.299861,-0.613726,-0.561710,-0.076449,0
-1.208712,0.299861,-0.613726,-0.539438,-0.062474,0
-1.208712,0.299861,-0.613726,-0.560119,-0.062474,0
-1.208712,0.299861,-0.613726,-0.559589,-0.062474,0
-1.208712,0.299861,-0.613726,-0.585572,-0.062474,0
-1.208712,0.299861,-0.613726,-0.587163,-0.062474,0
-1.208712,0.299861,-0.613726,-0.580800,-0.062474,0
-1.208712,0.299861,-0.613726,-0.569134,-0.062474,0
-1.274274,0.299861,-0.613726,-0.561710,-0.081098,0
-1.208712,0.299861,-0.613726,-0.555346,-0.062474,0
-1.208712,0.319749,-0.613726,-0.564891,-0.044414,0
-1.307055,0.319749,-0.613726,-0.568073,-0.072438,0
-1.307055,0.319749,-0.613726,-0.568073,-0.072438,0
-1.307055,0.328790,-0.613726,-0.574436,-0.064280,0
-1.307055,0.337830,-0.613726,-0.569664,-0.056122,0
-1.307055,0.337830,-0.613726,-0.564891,-0.056122,0
-1.307055,0.337830,-0.613726,-0.573376,-0.056122,0
-1.307055,0.337830,-0.613726,-0.566482,-0.056122,0
-1.307055,0.337830,-0.613726,-0.574436,-0.056122,0
-1.307055,0.337830,-0.613726,-0.564891,-0.056122,0
-1.307055,0.337830,-0.613726,-0.555346,-0.056122,0
-1.307055,0.337830,-0.613726,-0.571255,-0.056122,0
-1.351309,0.337830,-0.613726,-0.564891,-0.068728,0
-1.336557,0.349883,-0.613726,-0.573376,-0.053672,0
-1.395563,0.337830,-0.613726,-0.542620,-0.081303,0
-1.395563,0.337830,-0.613726,-0.564891,-0.081303,0
-1.395563,0.337830,-0.613726,-0.563301,-0.081303,0
-1.395563,0.337830,-0.613726,-0.548983,-0.081303,0
-1.395563,0.346870,-0.613726,-0.582390,-0.073191,0
-1.307055,0.355910,-0.613726,-0.555346,-0.039805,0
-1.351309,0.364046,-0.613726,-0.571255,-0.045136,0
-1.351309,0.364046,-0.613726,-0.561710,-0.045136,0
-1.366060,0.361334,-0.613726,-0.553225,-0.051791,0
-1.395563,0.355910,-0.613726,-0.548983,-0.065079,0
-1.395563,0.355910,-0.613726,-0.542620,-0.065079,0
-1.395563,0.355910,-0.613726,-0.528833,-0.065079,0
-1.395563,0.355910,-0.613726,-0.533075,-0.065079,0
-1.366060,0.361334,-0.613726,-0.528833,-0.051791,0
-1.395563,0.355910,-0.613726,-0.520348,-0.065079,0
-1.395563,0.355910,-0.613726,-0.531484,-0.065079,0
-1.395563,0.337830,-0.613726,-0.539438,-0.081303,0
-1.351309,0.346870,-0.613726,-0.556937,-0.060593,0
-1.307055,0.355910,-0.613726,-0.560649,-0.039805,0
-1.307055,0.355910,-0.613726,-0.541029,-0.039805,0
-1.307055,0.355910,-0.613726,-0.537847,-0.039805,0
-1.307055,0.343856,-0.613726,-0.548983,-0.050683,0
-1.307055,0.337830,-0.613726,-0.553756,-0.056122,0
-1.307055,0.337830,-0.613726,-0.569134,-0.056122,0
-1.307055,0.337830,-0.613726,-0.566482,-0.056122,0
-1.282469,0.337830,-0.613726,-0.547392,-0.049104,0
-1.307055,0.337830,-0.613726,-0.536256,-0.056122,0
-1.307055,0.337830,-0.613726,-0.536256,-0.056122,0
-1.257883,0.337830,-0.613726,-0.545801,-0.042078,0
-1.208712,0.337830,-0.613726,-0.539438,-0.027995,0
-1.208712,0.337830,-0.613726,-0.537847,-0.027995,0
-1.208712,0.319749,-0.613726,-0.539438,-0.044414,0
-1.208712,0.328790,-0.613726,-0.556937,-0.036205,0
-1.208712,0.337830,-0.613726,-0.555346,-0.027995,0
-1.208712,0.337830,-0.613726,-0.548983,-0.027995,0
-1.208712,0.337830,-0.613726,-0.548983,-0.027995,0
-1.208712,0.337830,-0.613726,-0.536256,-0.027995,0
-1.307055,0.337830,-0.613726,-0.539438,-0.056122,0
-1.307055,0.337830,-0.613726,-0.544211,-0.056122,0
-1.307055,0.346870,-0.613726,-0.545801,-0.047963,0
-1.307055,0.337830,-0.613726,-0.545801,-0.056122,0
-1.208712,0.346870,-0.613726,-0.545801,-0.019785,0
-1.307055,0.355910,-0.613726,-0.545801,-0.039805,0
-1.307055,0.355910,-0.613726,-0.555346,-0.039805,0
-1.307055,0.355910,-0.613726,-0.555346,-0.039805,0
-1.307055,0.355910,-0.613726,-0.545801,-0.039805,0
-1.307055,0.355910,-0.613726,-0.552165,-0.039805,0
-1.307055,0.355910,-0.613726,-0.545801,-0.039805,0
-1.307055,0.364046,-0.613726,-0.536256,-0.032462,0
-1.307055,0.355910,-0.613726,-0.539438,-0.039805,0
-1.307055,0.355910,-0.613726,-0.533075,-0.039805,0
-1.307055,0.355910,-0.613726,-0.542620,-0.039805,0
-1.208712,0.355910,-0.613726,-0.548983,-0.011575,0
-1.257883,0.355910,-0.613726,-0.528302,-0.025709,0
-1.282469,0.351390,-0.613726,-0.537052,-0.036848,0
-1.257883,0.346870,-0.613726,-0.542620,-0.033894,0
-1.208712,0.337830,-0.613726,-0.539438,-0.027995,0
-1.208712,0.337830,-0.613726,-0.555346,-0.027995,0
-1.208712,0.337830,-0.613726,-0.537317,-0.027995,0
-1.208712,0.337830,-0.613726,-0.520348,-0.027995,0
-1.208712,0.337830,-0.613726,-0.529098,-0.027995,0
-1.208712,0.337830,-0.613726,-0.537847,-0.027995,0
-1.208712,0.337830,-0.613726,-0.546862,-0.027995,0
-1.208712,0.337830,-0.613726,-0.526711,-0.027995,0
-1.208712,0.337830,-0.613726,-0.528302,-0.027995,0
-1.208712,0.337830,-0.613726,-0.525121,-0.027995,0
-1.208712,0.337830,-0.613726,-0.547922,-0.027995,0
-1.208712,0.337830,-0.613726,-0.558528,-0.027995,0
-1.208712,0.337830,-0.613726,-0.548983,-0.027995,0
-1.208712,0.337830,-0.613726,-0.545801,-0.027995,0
-1.208712,0.337830,-0.613726,-0.526711,-0.027995,0
-1.208712,0.337830,-0.613726,-0.547392,-0.027995,0
-1.208712,0.337830,-0.613726,-0.528833,-0.027995,0
-1.208712,0.337830,-0.613726,-0.547392,-0.027995,0
-1.208712,0.337830,-0.613726,-0.529893,-0.027995,0
-1.208712,0.319749,-0.613726,-0.517166,-0.044414,0
-1.208712,0.331803,-0.613726,-0.526711,-0.033468,0
-1.172653,0.331803,-0.613726,-0.524590,-0.023129,0
-1.208712,0.337830,-0.613726,-0.517166,-0.027995,0
-1.208712,0.328790,-0.613726,-0.515576,-0.036205,0
-1.208712,0.319749,-0.613726,-0.520348,-0.044414,0
-1.208712,0.319749,-0.613726,-0.539438,-0.044414,0
-1.208712,0.319749,-0.613726,-0.541029,-0.044414,0
-1.208712,0.319749,-0.613726,-0.539438,-0.044414,0
-1.208712,0.319749,-0.613726,-0.537847,-0.044414,0
-1.208712,0.319749,-0.613726,-0.532014,-0.044414,0
-1.208712,0.319749,-0.613726,-0.527772,-0.044414,0
-1.208712,0.319749,-0.613726,-0.523530,-0.044414,0
-1.208712,0.319749,-0.613726,-0.526711,-0.044414,0
-1.208712,0.319749,-0.613726,-0.533075,-0.044414,0
-1.208712,0.319749,-0.613726,-0.541029,-0.044414,0
-1.208712,0.319749,-0.613726,-0.539438,-0.044414,0
-1.208712,0.319749,-0.613726,-0.513985,-0.044414,0
-1.208712,0.319749,-0.613726,-0.501258,-0.044414,0
-1.208712,0.319749,-0.613726,-0.518757,-0.044414,0
-1.208712,0.319749,-0.613726,-0.523530,-0.044414,0
-1.208712,0.319749,-0.613726,-0.513985,-0.044414,0
-1.208712,0.309805,-0.613726,-0.518757,-0.053444,0
-1.208712,0.299861,-0.613726,-0.515576,-0.062474,0
-1.208712,0.299861,-0.613726,-0.523530,-0.062474,0
-1.208712,0.299861,-0.613726,-0.523530,-0.062474,0
-1.208712,0.299861,-0.613726,-0.517166,-0.062474,0
-1.208712,0.299861,-0.613726,-0.545801,-0.062474,0
-1.208712,0.299861,-0.613726,-0.548983,-0.062474,0
-1.208712,0.299861,-0.613726,-0.525121,-0.062474,0
-1.208712,0.299861,-0.613726,-0.518757,-0.062474,0
-1.208712,0.299861,-0.613726,-0.526711,-0.062474,0
-1.208712,0.299861,-0.613726,-0.517166,-0.062474,0
-1.208712,0.299861,-0.613726,-0.515576,-0.062474,0
-1.208712,0.299861,-0.613726,-0.512394,-0.062474,0
-1.208712,0.309805,-0.613726,-0.507622,-0.053444,0
-1.208712,0.309805,-0.613726,-0.513985,-0.053444,0
-1.208712,0.299861,-0.613726,-0.507622,-0.062474,0
-1.208712,0.299861,-0.613726,-0.501258,-0.062474,0
-1.208712,0.299861,-0.613726,-0.501258,-0.062474,0
-1.208712,0.299861,-0.613726,-0.488532,-0.062474,0
-1.208712,0.299861,-0.613726,-0.490122,-0.062474,0
-1.208712,0.313120,-0.613726,-0.510803,-0.050434,0
-1.208712,0.299861,-0.613726,-0.507622,-0.062474,0
-1.208712,0.299861,-0.613726,-0.501258,-0.062474,0
-1.154624,0.309805,-0.613726,-0.525121,-0.037997,0
-1.208712,0.299861,-0.613726,-0.517166,-0.062474,0
-1.154624,0.309805,-0.613726,-0.510803,-0.037997,0
-1.208712,0.299861,-0.613726,-0.525651,-0.062474,0
-1.208712,0.299861,-0.613726,-0.521409,-0.062474,0
-1.208712,0.299861,-0.613726,-0.510803,-0.062474,0
-1.208712,0.309805,-0.613726,-0.510803,-0.053444,0
-1.208712,0.299861,-0.613726,-0.520348,-0.062474,0
-1.172653,0.313120,-0.613726,-0.515045,-0.040134,0
-1.172653,0.306490,-0.613726,-0.539438,-0.046168,0
-1.208712,0.299861,-0.613726,-0.498077,-0.062474,0
-1.208712,0.299861,-0.613726,-0.483759,-0.062474,0
-1.136594,0.313120,-0.613726,-0.494895,-0.029813,0
-1.208712,0.299861,-0.613726,-0.496486,-0.062474,0
-1.208712,0.299861,-0.613726,-0.501258,-0.062474,0
-1.100535,0.319749,-0.613726,-0.518757,-0.013409,0
-1.208712,0.299861,-0.613726,-0.506031,-0.062474,0
-1.100535,0.319749,-0.613726,-0.513985,-0.013409,0
-1.154624,0.309805,-0.613726,-0.506031,-0.037997,0
-1.172653,0.312517,-0.613726,-0.499137,-0.040683,0
-1.136594,0.331803,-0.613726,-0.498077,-0.012768,0
-1.100535,0.337830,-0.613726,-0.494895,0.003124,0
-1.100535,0.337830,-0.613726,-0.483759,0.003124,0
-1.208712,0.319749,-0.613726,-0.482168,-0.044414,0
-1.208712,0.299861,-0.613726,-0.485350,-0.062474,0
-1.100535,0.319749,-0.613726,-0.491713,-0.013409,0
-1.100535,0.324269,-0.613726,-0.494895,-0.009276,0
-1.100535,0.328790,-0.613726,-0.507622,-0.005142,0
-1.136594,0.331803,-0.613726,-0.498077,-0.012768,0
-1.100535,0.337830,-0.613726,-0.510803,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.154624,0.328790,-0.613726,-0.501258,-0.020697,0
-1.100535,0.337830,-0.613726,-0.501258,0.003124,0
-1.100535,0.337830,-0.613726,-0.505500,0.003124,0
-1.154624,0.328790,-0.613726,-0.509212,-0.020697,0
-1.154624,0.328790,-0.613726,-0.507622,-0.020697,0
-1.100535,0.337830,-0.613726,-0.486941,0.003124,0
-1.100535,0.337830,-0.613726,-0.472623,0.003124,0
-1.100535,0.337830,-0.613726,-0.498077,0.003124,0
-1.100535,0.337830,-0.613726,-0.510803,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.100535,0.337830,-0.613726,-0.504440,0.003124,0
-1.100535,0.337830,-0.613726,-0.498077,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.100535,0.337830,-0.613726,-0.509212,0.003124,0
-1.100535,0.337830,-0.613726,-0.499667,0.003124,0
-1.100535,0.337830,-0.613726,-0.506031,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.100535,0.337830,-0.613726,-0.498077,0.003124,0
-1.100535,0.337830,-0.613726,-0.485350,0.003124,0
-1.100535,0.337830,-0.613726,-0.507622,0.003124,0
-1.100535,0.337830,-0.613726,-0.506031,0.003124,0
-1.100535,0.337830,-0.613726,-0.502849,0.003124,0
-1.100535,0.337830,-0.613726,-0.512394,0.003124,0
-1.100535,0.337830,-0.613726,-0.517166,0.003124,0
-1.100535,0.337830,-0.613726,-0.515576,0.003124,0
-1.100535,0.337830,-0.613726,-0.499667,0.003124,0
-1.100535,0.337830,-0.613726,-0.478987,0.003124,0
-1.100535,0.337830,-0.613726,-0.493304,0.003124,0
-1.100535,0.337830,-0.613726,-0.505500,0.003124,0
-1.100535,0.337830,-0.613726,-0.506031,0.003124,0
-1.100535,0.337830,-0.613726,-0.498077,0.003124,0
-1.100535,0.337830,-0.613726,-0.501258,0.003124,0
-1.100535,0.337830,-0.613726,-0.523530,0.003124,0
-1.100535,0.337830,-0.613726,-0.517166,0.003124,0
-1.100535,0.337830,-0.613726,-0.506031,0.003124,0
-1.002193,0.337830,-0.613726,-0.494895,0.031579,0
-1.100535,0.337830,-0.613726,-0.517166,0.003124,0
-1.100535,0.337830,-0.613726,-0.511864,0.003124,0
-1.100535,0.355910,-0.613726,-0.498077,0.019658,0
-1.100535,0.355910,-0.613726,-0.508682,0.019658,0
-1.100535,0.337830,-0.613726,-0.491713,0.003124,0
-1.100535,0.355910,-0.613726,-0.482168,0.019658,0
-1.100535,0.355910,-0.613726,-0.488532,0.019658,0
-1.100535,0.355910,-0.613726,-0.510803,0.019658,0
-1.100535,0.346870,-0.613726,-0.501258,0.011391,0
-1.100535,0.355910,-0.613726,-0.494895,0.019658,0
-1.100535,0.337830,-0.613726,-0.494895,0.003124,0
-1.100535,0.355910,-0.613726,-0.512394,0.019658,0
-1.100535,0.346870,-0.613726,-0.520348,0.011391,0
-1.100535,0.355910,-0.613726,-0.498077,0.019658,0
-1.100535,0.355910,-0.613726,-0.480577,0.019658,0
-1.100535,0.355910,-0.613726,-0.478987,0.019658,0
-1.100535,0.346870,-0.613726,-0.485350,0.011391,0
-1.100535,0.355910,-0.613726,-0.496486,0.019658,0
-1.100535,0.355910,-0.613726,-0.495690,0.019658,0
-1.100535,0.355910,-0.613726,-0.491713,0.019658,0
-1.100535,0.355910,-0.613726,-0.491713,0.019658,0
-1.100535,0.355910,-0.613726,-0.485350,0.019658,0
-1.100535,0.355910,-0.613726,-0.488532,0.019658,0
-1.100535,0.355910,-0.613726,-0.491713,0.019658,0
-1.100535,0.355910,-0.613726,-0.506561,0.019658,0
-1.100535,0.355910,-0.613726,-0.517166,0.019658,0
-1.100535,0.355910,-0.613726,-0.510803,0.019658,0
-1.100535,0.355910,-0.613726,-0.505500,0.019658,0
-1.100535,0.355910,-0.613726,-0.504440,0.019658,0
-1.100535,0.355910,-0.613726,-0.507622,0.019658,0
-1.100535,0.355910,-0.613726,-0.520348,0.019658,0
-1.100535,0.355910,-0.613726,-0.521939,0.019658,0
-1.100535,0.355910,-0.613726,-0.511864,0.019658,0
-1.100535,0.355910,-0.613726,-0.488532,0.019658,0
-1.100535,0.355910,-0.613726,-0.491713,0.019658,0
-1.100535,0.364046,-0.613726,-0.498077,0.027099,0
-1.100535,0.372182,-0.613726,-0.494895,0.034540,0
-1.100535,0.355910,-0.613726,-0.507622,0.019658,0
-1.100535,0.364046,-0.613726,-0.494895,0.027099,0
-1.100535,0.364046,-0.613726,-0.498077,0.027099,0
-1.100535,0.355910,-0.613726,-0.504440,0.019658,0
-1.100535,0.355910,-0.613726,-0.491713,0.019658,0
-1.100535,0.364046,-0.613726,-0.485350,0.027099,0
-1.100535,0.372182,-0.613726,-0.483759,0.034540,0
-1.100535,0.364046,-0.613726,-0.493304,0.027099,0
-1.100535,0.372182,-0.613726,-0.491713,0.034540,0
-1.100535,0.372182,-0.613726,-0.485350,0.034540,0
-1.100535,0.372182,-0.613726,-0.486941,0.034540,0
-1.100535,0.372182,-0.613726,-0.485350,0.034540,0
-1.100535,0.372182,-0.613726,-0.498077,0.034540,0
-1.100535,0.372182,-0.613726,-0.504440,0.034540,0
-1.100535,0.372182,-0.613726,-0.517166,0.034540,0
-1.100535,0.372182,-0.613726,-0.506031,0.034540,0
-1.100535,0.355910,-0.613726,-0.494895,0.019658,0
-1.100535,0.372182,-0.613726,-0.501258,0.034540,0
-1.100535,0.372182,-0.613726,-0.503379,0.034540,0
-1.100535,0.372182,-0.613726,-0.477396,0.034540,0
-1.100535,0.372182,-0.613726,-0.491713,0.034540,0
-1.100535,0.372182,-0.613726,-0.507622,0.034540,0
-1.100535,0.372182,-0.613726,-0.499667,0.034540,0
-1.100535,0.372182,-0.613726,-0.491713,0.034540,0
-1.100535,0.372182,-0.613726,-0.494895,0.034540,0
-1.100535,0.364046,-0.613726,-0.496486,0.027099,0
-1.100535,0.355910,-0.613726,-0.501258,0.019658,0
-1.100535,0.355910,-0.613726,-0.501258,0.019658,0
-1.100535,0.355910,-0.613726,-0.488532,0.019658,0
-1.100535,0.355910,-0.613726,-0.506031,0.019658,0
-1.100535,0.355910,-0.613726,-0.496486,0.019658,0
-1.100535,0.355910,-0.613726,-0.488532,0.019658,0
-1.100535,0.355910,-0.613726,-0.507622,0.019658,0
-1.100535,0.355910,-0.613726,-0.505500,0.019658,0
-1.100535,0.349883,-0.613726,-0.489592,0.014147,0
-1.100535,0.337830,-0.613726,-0.491713,0.003124,0
-1.100535,0.337830,-0.613726,-0.485350,0.003124,0
-1.100535,0.337830,-0.613726,-0.504440,0.003124,0
-1.100535,0.337830,-0.613726,-0.486941,0.003124,0
-1.100535,0.337830,-0.613726,-0.494895,0.003124,0
-1.136594,0.331803,-0.613726,-0.507622,-0.012768,0
-1.100535,0.337830,-0.613726,-0.490653,0.003124,0
-1.100535,0.337830,-0.613726,-0.480047,0.003124,0
-1.100535,0.328790,-0.613726,-0.510803,-0.005142,0
-1.136594,0.319147,-0.613726,-0.503379,-0.024315,0
-1.100535,0.319749,-0.613726,-0.490122,-0.013409,0
-1.100535,0.319749,-0.613726,-0.482168,-0.013409,0
-1.100535,0.306490,-0.613726,-0.493834,-0.025533,0
-1.100535,0.299861,-0.613726,-0.497016,-0.031595,0
-1.100535,0.299861,-0.613726,-0.494895,-0.031595,0
-1.100535,0.299861,-0.613726,-0.499667,-0.031595,0
-1.100535,0.299861,-0.613726,-0.502849,-0.031595,0
-1.100535,0.290821,-0.613726,-0.506031,-0.039860,0
-1.100535,0.281781,-0.613726,-0.507622,-0.048126,0
-1.100535,0.281781,-0.613726,-0.498077,-0.048126,0
-1.100535,0.265508,-0.613726,-0.469442,-0.063004,0
-1.100535,0.265508,-0.613726,-0.488532,-0.063004,0
-1.100535,0.265508,-0.613726,-0.484289,-0.063004,0
-1.100535,0.265508,-0.613726,-0.480577,-0.063004,0
-1.100535,0.265508,-0.613726,-0.473684,-0.063004,0
-1.100535,0.265508,-0.613726,-0.491713,-0.063004,0
-1.100535,0.265508,-0.613726,-0.489592,-0.063004,0
-1.100535,0.265508,-0.613726,-0.488532,-0.063004,0
-1.100535,0.265508,-0.613726,-0.466260,-0.063004,0
-1.100535,0.265508,-0.613726,-0.482168,-0.063004,0
-1.100535,0.265508,-0.613726,-0.488532,-0.063004,0
-1.100535,0.265508,-0.613726,-0.483759,-0.063004,0
-1.100535,0.265508,-0.613726,-0.496486,-0.063004,0
-1.100535,0.259482,-0.613726,-0.489592,-0.068514,0
-1.100535,0.247428,-0.613726,-0.485350,-0.079534,0
-1.100535,0.247428,-0.613726,-0.504440,-0.079534,0
-1.100535,0.247428,-0.613726,-0.485350,-0.079534,0
-1.100535,0.247428,-0.613726,-0.467851,-0.079534,0
-1.100535,0.247428,-0.613726,-0.459897,-0.079534,0
-1.100535,0.247428,-0.613726,-0.463078,-0.079534,0
-1.100535,0.229348,-0.613726,-0.478987,-0.096064,0
-1.100535,0.247428,-0.613726,-0.478987,-0.079534,0
-1.100535,0.247428,-0.613726,-0.469442,-0.079534,0
-1.100535,0.247428,-0.613726,-0.472623,-0.079534,0
-1.100535,0.247428,-0.613726,-0.469442,-0.079534,0
-1.100535,0.247428,-0.613726,-0.469442,-0.079534,0
-1.100535,0.247428,-0.613726,-0.472623,-0.079534,0
-1.100535,0.247428,-0.613726,-0.475805,-0.079534,0
-1.100535,0.229348,-0.613726,-0.472623,-0.096064,0
-1.100535,0.229348,-0.613726,-0.477396,-0.096064,0
-1.100535,0.229348,-0.613726,-0.482168,-0.096064,0
-1.100535,0.247428,-0.613726,-0.466260,-0.079534,0
-1.100535,0.238388,-0.613726,-0.477396,-0.087799,0
-1.100535,0.229348,-0.613726,-0.477396,-0.096064,0
-1.100535,0.229348,-0.613726,-0.478987,-0.096064,0
-1.100535,0.229348,-0.613726,-0.463078,-0.096064,0
-1.100535,0.235374,-0.613726,-0.469442,-0.090554,0
-1.100535,0.238388,-0.613726,-0.477396,-0.087799,0
-1.100535,0.235374,-0.613726,-0.483229,-0.090554,0
-1.100535,0.229348,-0.613726,-0.478987,-0.096064,0
-1.100535,0.229348,-0.613726,-0.463078,-0.096064,0
-1.100535,0.229348,-0.613726,-0.472623,-0.096064,0
-1.100535,0.229348,-0.613726,-0.466260,-0.096064,0
-1.100535,0.229348,-0.613726,-0.459897,-0.096064,0
-1.100535,0.229348,-0.613726,-0.459897,-0.096064,0
-1.100535,0.229348,-0.613726,-0.493304,-0.096064,0
-1.100535,0.219404,-0.613726,-0.477396,-0.105155,0
-1.100535,0.209459,-0.613726,-0.469442,-0.114246,0
-1.100535,0.209459,-0.613726,-0.491713,-0.114246,0
-1.100535,0.209459,-0.613726,-0.481108,-0.114246,0
-1.100535,0.209459,-0.613726,-0.442398,-0.114246,0
-1.100535,0.209459,-0.613726,-0.451943,-0.114246,0
-1.100535,0.209459,-0.613726,-0.468381,-0.114246,0
-1.100535,0.209459,-0.613726,-0.475805,-0.114246,0
-1.100535,0.209459,-0.613726,-0.472623,-0.114246,0
-1.100535,0.209459,-0.613726,-0.475805,-0.114246,0
-1.172653,0.209459,-0.613726,-0.466260,-0.134472,0
-1.208712,0.209459,-0.613726,-0.447170,-0.144555,0
-1.154624,0.209459,-0.613726,-0.456715,-0.129423,0
-1.154624,0.209459,-0.613726,-0.467851,-0.129423,0
-1.208712,0.191379,-0.613726,-0.456715,-0.160969,0
-1.154624,0.209459,-0.613726,-0.458306,-0.129423,0
-1.208712,0.200419,-0.613726,-0.463078,-0.152762,0
-1.208712,0.200419,-0.613726,-0.455124,-0.152762,0
-1.208712,0.191379,-0.613726,-0.458306,-0.160969,0
-1.208712,0.191379,-0.613726,-0.458306,-0.160969,0
-1.208712,0.200419,-0.613726,-0.469442,-0.152762,0
-1.208712,0.191379,-0.613726,-0.453533,-0.160969,0
-1.208712,0.200419,-0.613726,-0.463078,-0.152762,0
-1.208712,0.191379,-0.613726,-0.453533,-0.160969,0
-1.208712,0.191379,-0.613726,-0.439746,-0.160969,0
-1.208712,0.191379,-0.613726,-0.443988,-0.160969,0
-1.208712,0.191379,-0.613726,-0.469442,-0.160969,0
-1.208712,0.191379,-0.613726,-0.459897,-0.160969,0
-1.208712,0.191379,-0.613726,-0.472623,-0.160969,0
-1.208712,0.191379,-0.613726,-0.472623,-0.160969,0
-1.208712,0.197406,-0.613726,-0.467321,-0.155497,0
-1.208712,0.191379,-0.613726,-0.459897,-0.160969,0
-1.208712,0.191379,-0.613726,-0.459897,-0.160969,0
-1.208712,0.197406,-0.613726,-0.462018,-0.155497,0
-1.208712,0.209459,-0.613726,-0.463078,-0.144555,0
-1.208712,0.209459,-0.613726,-0.463078,-0.144555,0
-1.208712,0.209459,-0.613726,-0.466260,-0.144555,0
-1.208712,0.209459,-0.613726,-0.467321,-0.144555,0
-1.208712,0.209459,-0.613726,-0.458306,-0.144555,0
-1.208712,0.229348,-0.613726,-0.458306,-0.126499,0
-1.100535,0.229348,-0.613726,-0.456715,-0.096064,0
